path,size
numpy/_core/src/umath/matmul.c.src,22133
numpy/_core/src/umath/matmul.h.src,740
numpy/_core/src/umath/npy_simd_data.h,7826
numpy/_core/src/umath/override.c,13632
numpy/_core/src/umath/override.h,373
numpy/_core/src/umath/reduction.c,16212
numpy/_core/src/umath/reduction.h,3368
numpy/_core/src/umath/scalarmath.c.src,59873
numpy/_core/src/umath/special_integer_comparisons.cpp,13675
numpy/_core/src/umath/special_integer_comparisons.h,295
numpy/_core/src/umath/string_buffer.h,42503
numpy/_core/src/umath/string_fastsearch.h,44709
numpy/_core/src/umath/string_ufuncs.cpp,55394
numpy/_core/src/umath/string_ufuncs.h,397
numpy/_core/src/umath/stringdtype_ufuncs.cpp,96062
numpy/_core/src/umath/stringdtype_ufuncs.h,286
numpy/_core/src/umath/svml,0
numpy/_core/src/umath/ufunc_object.c,218437
numpy/_core/src/umath/ufunc_object.h,280
numpy/_core/src/umath/ufunc_type_resolution.c,77972
numpy/_core/src/umath/ufunc_type_resolution.h,5955
numpy/_core/src/umath/umathmodule.c,9137
numpy/_core/src/umath/wrapping_array_method.c,10932
numpy/_core/tests/data/astype_copy.pkl,716
numpy/_core/tests/data/generate_umath_validation_data.cpp,5842
numpy/_core/tests/data/recarray_from_file.fits,8640
numpy/_core/tests/data/umath-validation-set-README.txt,967
numpy/_core/tests/data/umath-validation-set-arccos.csv,61365
numpy/_core/tests/data/umath-validation-set-arccosh.csv,61365
numpy/_core/tests/data/umath-validation-set-arcsin.csv,61339
numpy/_core/tests/data/umath-validation-set-arcsinh.csv,60289
numpy/_core/tests/data/umath-validation-set-arctan.csv,60305
numpy/_core/tests/data/umath-validation-set-arctanh.csv,61339
numpy/_core/tests/data/umath-validation-set-cbrt.csv,60846
numpy/_core/tests/data/umath-validation-set-cos.csv,59122
numpy/_core/tests/data/umath-validation-set-cosh.csv,60869
numpy/_core/tests/data/umath-validation-set-exp.csv,17491
numpy/_core/tests/data/umath-validation-set-exp2.csv,58624
numpy/_core/tests/data/umath-validation-set-expm1.csv,60299
numpy/_core/tests/data/umath-validation-set-log.csv,11692
numpy/_core/tests/data/umath-validation-set-log10.csv,68922
numpy/_core/tests/data/umath-validation-set-log1p.csv,60303
numpy/_core/tests/data/umath-validation-set-log2.csv,68917
numpy/_core/tests/data/umath-validation-set-sin.csv,58611
numpy/_core/tests/data/umath-validation-set-sinh.csv,60293
numpy/_core/tests/data/umath-validation-set-tan.csv,60299
numpy/_core/tests/data/umath-validation-set-tanh.csv,60299
numpy/lib/tests/data/py2-np0-objarr.npy,258
numpy/lib/tests/data/py2-objarr.npy,258
numpy/lib/tests/data/py2-objarr.npz,366
numpy/lib/tests/data/py3-objarr.npy,325
numpy/lib/tests/data/py3-objarr.npz,453
numpy/lib/tests/data/python3.npy,96
numpy/lib/tests/data/win64python2.npy,96
numpy/random/_examples/cffi/extending.py,880
numpy/random/_examples/cffi/parse.py,1751
numpy/random/_examples/cython/extending.pyx,2290
numpy/random/_examples/cython/extending_distributions.pyx,3870
numpy/random/_examples/cython/meson.build,1694
numpy/random/_examples/numba/extending.py,1957
numpy/random/_examples/numba/extending_distributions.py,2036
numpy/random/src/distributions/LICENSE.md,2745
numpy/random/src/distributions/distributions.c,48793
numpy/random/src/distributions/logfactorial.c,3684
numpy/random/src/distributions/logfactorial.h,109
numpy/random/src/distributions/random_hypergeometric.c,8071
numpy/random/src/distributions/random_mvhg_count.c,4537
numpy/random/src/distributions/random_mvhg_marginals.c,5131
numpy/random/src/distributions/ziggurat_constants.h,74983
numpy/random/src/legacy/legacy-distributions.c,15064
numpy/random/src/mt19937/LICENSE.md,2926
numpy/random/src/mt19937/mt19937-benchmark.c,779
numpy/random/src/mt19937/mt19937-jump.c,2840
numpy/random/src/mt19937/mt19937-jump.h,9921
numpy/random/src/mt19937/mt19937-test-data-gen.c,1347
numpy/random/src/mt19937/mt19937.c,3071
numpy/random/src/mt19937/mt19937.h,1497
numpy/random/src/mt19937/randomkit.c,14635
numpy/random/src/mt19937/randomkit.h,6741
numpy/random/src/pcg64/LICENSE.md,1154
numpy/random/src/pcg64/pcg64-benchmark.c,1166
numpy/random/src/pcg64/pcg64-test-data-gen.c,1786
numpy/random/src/pcg64/pcg64.c,7616
numpy/random/src/pcg64/pcg64.h,13310
numpy/random/src/pcg64/pcg64.orig.c,500
numpy/random/src/pcg64/pcg64.orig.h,63161
numpy/random/src/philox/LICENSE.md,1509
numpy/random/src/philox/philox-benchmark.c,978
numpy/random/src/philox/philox-test-data-gen.c,1866
numpy/random/src/philox/philox.c,699
numpy/random/src/philox/philox.h,6698
numpy/random/src/sfc64/LICENSE.md,1226
numpy/random/src/sfc64/sfc64.c,953
numpy/random/src/sfc64/sfc64.h,1356
numpy/random/src/splitmix64/LICENSE.md,332
numpy/random/src/splitmix64/splitmix64.c,1132
numpy/random/src/splitmix64/splitmix64.h,788
numpy/random/src/splitmix64/splitmix64.orig.c,1087
numpy/random/tests/data/__init__.py,0
numpy/random/tests/data/generator_pcg64_np121.pkl.gz,203
numpy/random/tests/data/generator_pcg64_np126.pkl.gz,208
numpy/random/tests/data/mt19937-testset-1.csv,15844
numpy/random/tests/data/mt19937-testset-2.csv,15825
numpy/random/tests/data/pcg64-testset-1.csv,23839
numpy/random/tests/data/pcg64-testset-2.csv,23845
numpy/random/tests/data/pcg64dxsm-testset-1.csv,23833
numpy/random/tests/data/pcg64dxsm-testset-2.csv,23839
numpy/random/tests/data/philox-testset-1.csv,23852
numpy/random/tests/data/philox-testset-2.csv,23838
numpy/random/tests/data/sfc64-testset-1.csv,23840
numpy/random/tests/data/sfc64-testset-2.csv,23833
numpy/random/tests/data/sfc64_np126.pkl.gz,290
numpy/typing/tests/data/mypy.ini,285
doc/source/f2py/code/results/allocarr_session.dat,925
doc/source/f2py/code/results/array_session.dat,1958
doc/source/f2py/code/results/asterisk1_session.dat,58
doc/source/f2py/code/results/asterisk2_session.dat,90
doc/source/f2py/code/results/calculate_session.dat,227
doc/source/f2py/code/results/callback_session.dat,505
doc/source/f2py/code/results/common_session.dat,833
doc/source/f2py/code/results/extcallback_session.dat,406
doc/source/f2py/code/results/ftype_session.dat,537
doc/source/f2py/code/results/moddata_session.dat,674
doc/source/f2py/code/results/run_main_session.dat,574
doc/source/f2py/code/results/scalar_session.dat,483
doc/source/f2py/code/results/spam_session.dat,125
doc/source/f2py/code/results/string_session.dat,541
doc/source/f2py/code/results/var_session.dat,28
doc/source/reference/random/bit_generators/index.rst,6248
doc/source/reference/random/bit_generators/mt19937.rst,442
doc/source/reference/random/bit_generators/pcg64.rst,490
doc/source/reference/random/bit_generators/pcg64dxsm.rst,524
doc/source/reference/random/bit_generators/philox.rst,452
doc/source/reference/random/bit_generators/sfc64.rst,339
doc/source/reference/random/examples/cffi.rst,137
doc/source/reference/random/examples/numba.rst,140
doc/source/reference/random/examples/numba_cffi.rst,172
doc/source/reference/simd/generated_tables/compilers-diff.inc,8681
doc/source/reference/simd/generated_tables/cpu_features.inc,9785
numpy/_core/include/numpy/libdivide/LICENSE.txt,1018
numpy/_core/include/numpy/libdivide/libdivide.h,80138
numpy/_core/include/numpy/random/bitgen.h,488
numpy/_core/include/numpy/random/distributions.h,9861
numpy/_core/src/common/dlpack/dlpack.h,10458
numpy/_core/src/common/simd/emulate_maskop.h,2832
numpy/_core/src/common/simd/intdiv.h,17598
numpy/_core/src/common/simd/simd.h,7768
numpy/_core/src/common/simd/simd_utils.h,2650
numpy/_core/src/multiarray/stringdtype/casts.c,86268
numpy/_core/src/multiarray/stringdtype/casts.h,204
numpy/_core/src/multiarray/stringdtype/dtype.c,28901
numpy/_core/src/multiarray/stringdtype/dtype.h,1900
numpy/_core/src/multiarray/stringdtype/static_string.c,26181
numpy/_core/src/multiarray/stringdtype/static_string.h,4771
numpy/_core/src/multiarray/stringdtype/utf8_utils.c,10987
numpy/_core/src/multiarray/stringdtype/utf8_utils.h,1318
numpy/_core/src/multiarray/textreading/conversions.c,10153
numpy/_core/src/multiarray/textreading/conversions.h,1744
numpy/_core/src/multiarray/textreading/field_types.c,6248
numpy/_core/src/multiarray/textreading/field_types.h,2842
numpy/_core/src/multiarray/textreading/growth.c,1583
numpy/_core/src/multiarray/textreading/growth.h,346
numpy/_core/src/multiarray/textreading/parser_config.h,2300
numpy/_core/src/multiarray/textreading/readtext.c,10140
numpy/_core/src/multiarray/textreading/readtext.h,314
numpy/_core/src/multiarray/textreading/rows.c,19580
numpy/_core/src/multiarray/textreading/rows.h,691
numpy/_core/src/multiarray/textreading/str_to_int.c,7016
numpy/_core/src/multiarray/textreading/str_to_int.h,4311
numpy/_core/src/multiarray/textreading/stream.h,1627
numpy/_core/src/multiarray/textreading/stream_pyobject.c,5561
numpy/_core/src/multiarray/textreading/stream_pyobject.h,448
numpy/_core/src/multiarray/textreading/tokenize.cpp,15324
numpy/_core/src/multiarray/textreading/tokenize.h,2411
numpy/_core/tests/examples/cython/checks.pyx,7344
numpy/_core/tests/examples/cython/meson.build,1268
numpy/_core/tests/examples/cython/setup.py,857
numpy/_core/tests/examples/limited_api/limited_api1.c,346
numpy/_core/tests/examples/limited_api/limited_api2.pyx,203
numpy/_core/tests/examples/limited_api/limited_api_latest.c,452
numpy/_core/tests/examples/limited_api/meson.build,1627
numpy/_core/tests/examples/limited_api/setup.py,435
numpy/f2py/tests/src/abstract_interface/foo.f90,658
numpy/f2py/tests/src/abstract_interface/gh18403_mod.f90,105
numpy/f2py/tests/src/array_from_pyobj/wrapmodule.c,7478
numpy/f2py/tests/src/assumed_shape/.f2py_f2cmap,29
numpy/f2py/tests/src/assumed_shape/foo_free.f90,460
numpy/f2py/tests/src/assumed_shape/foo_mod.f90,499
numpy/f2py/tests/src/assumed_shape/foo_use.f90,269
numpy/f2py/tests/src/assumed_shape/precision.f90,130
numpy/f2py/tests/src/block_docstring/foo.f,97
numpy/f2py/tests/src/callback/foo.f,1254
numpy/f2py/tests/src/callback/gh17797.f90,148
numpy/f2py/tests/src/callback/gh18335.f90,506
numpy/f2py/tests/src/callback/gh25211.f,179
numpy/f2py/tests/src/callback/gh25211.pyf,447
numpy/f2py/tests/src/cli/gh_22819.pyf,142
numpy/f2py/tests/src/cli/hi77.f,71
numpy/f2py/tests/src/cli/hiworld.f90,51
numpy/f2py/tests/src/common/block.f,224
numpy/f2py/tests/src/common/gh19161.f90,193
numpy/f2py/tests/src/crackfortran/accesstype.f90,208
numpy/f2py/tests/src/crackfortran/data_common.f,193
numpy/f2py/tests/src/crackfortran/data_multiplier.f,197
numpy/f2py/tests/src/crackfortran/data_stmts.f90,693
numpy/f2py/tests/src/crackfortran/data_with_comments.f,175
numpy/f2py/tests/src/crackfortran/foo_deps.f90,128
numpy/f2py/tests/src/crackfortran/gh15035.f,375
numpy/f2py/tests/src/crackfortran/gh17859.f,340
numpy/f2py/tests/src/crackfortran/gh22648.pyf,241
numpy/f2py/tests/src/crackfortran/gh23533.f,126
numpy/f2py/tests/src/crackfortran/gh23598.f90,101
numpy/f2py/tests/src/crackfortran/gh23598Warn.f90,205
numpy/f2py/tests/src/crackfortran/gh23879.f90,332
numpy/f2py/tests/src/crackfortran/gh2848.f90,282
numpy/f2py/tests/src/crackfortran/operators.f90,1184
numpy/f2py/tests/src/crackfortran/privatemod.f90,174
numpy/f2py/tests/src/crackfortran/publicmod.f90,167
numpy/f2py/tests/src/crackfortran/pubprivmod.f90,165
numpy/f2py/tests/src/crackfortran/unicode_comment.f90,98
numpy/f2py/tests/src/f2cmap/.f2py_f2cmap,82
numpy/f2py/tests/src/f2cmap/isoFortranEnvMap.f90,298
numpy/f2py/tests/src/isocintrin/isoCtests.f90,998
numpy/f2py/tests/src/kind/foo.f90,347
numpy/f2py/tests/src/mixed/foo.f,85
numpy/f2py/tests/src/mixed/foo_fixed.f90,179
numpy/f2py/tests/src/mixed/foo_free.f90,139
numpy/f2py/tests/src/modules/module_data_docstring.f90,224
numpy/f2py/tests/src/modules/use_modules.f90,398
numpy/f2py/tests/src/negative_bounds/issue_20853.f90,157
numpy/f2py/tests/src/parameter/constant_array.f90,1468
numpy/f2py/tests/src/parameter/constant_both.f90,1939
numpy/f2py/tests/src/parameter/constant_compound.f90,469
numpy/f2py/tests/src/parameter/constant_integer.f90,612
numpy/f2py/tests/src/parameter/constant_non_compound.f90,609
numpy/f2py/tests/src/parameter/constant_real.f90,610
numpy/f2py/tests/src/quoted_character/foo.f,482
numpy/f2py/tests/src/regression/AB.inc,16
numpy/f2py/tests/src/regression/f77comments.f,626
numpy/f2py/tests/src/regression/f77fixedform.f95,139
numpy/f2py/tests/src/regression/f90continuation.f90,276
numpy/f2py/tests/src/regression/incfile.f90,92
numpy/f2py/tests/src/regression/inout.f90,277
numpy/f2py/tests/src/return_character/foo77.f,980
numpy/f2py/tests/src/return_character/foo90.f90,1248
numpy/f2py/tests/src/return_complex/foo77.f,973
numpy/f2py/tests/src/return_complex/foo90.f90,1238
numpy/f2py/tests/src/return_integer/foo77.f,1178
numpy/f2py/tests/src/return_integer/foo90.f90,1531
numpy/f2py/tests/src/return_logical/foo77.f,1188
numpy/f2py/tests/src/return_logical/foo90.f90,1531
numpy/f2py/tests/src/return_real/foo77.f,933
numpy/f2py/tests/src/return_real/foo90.f90,1194
numpy/f2py/tests/src/size/foo.f90,815
numpy/f2py/tests/src/string/char.f90,618
numpy/f2py/tests/src/string/fixed_string.f90,695
numpy/f2py/tests/src/string/gh24008.f,217
numpy/f2py/tests/src/string/gh24662.f90,197
numpy/f2py/tests/src/string/gh25286.f90,304
numpy/f2py/tests/src/string/gh25286.pyf,381
numpy/f2py/tests/src/string/gh25286_bc.pyf,384
numpy/f2py/tests/src/string/scalar_string.f90,176
numpy/f2py/tests/src/string/string.f,248
numpy/f2py/tests/src/value_attrspec/gh21665.f90,190
numpy/typing/tests/data/fail/arithmetic.pyi,3781
numpy/typing/tests/data/fail/array_constructors.pyi,1129
numpy/typing/tests/data/fail/array_like.pyi,455
numpy/typing/tests/data/fail/array_pad.pyi,132
numpy/typing/tests/data/fail/arrayprint.pyi,590
numpy/typing/tests/data/fail/arrayterator.pyi,470
numpy/typing/tests/data/fail/bitwise_ops.pyi,583
numpy/typing/tests/data/fail/char.pyi,2712
numpy/typing/tests/data/fail/chararray.pyi,2307
numpy/typing/tests/data/fail/comparisons.pyi,822
numpy/typing/tests/data/fail/constants.pyi,85
numpy/typing/tests/data/fail/datasource.pyi,405
numpy/typing/tests/data/fail/dtype.pyi,334
numpy/typing/tests/data/fail/einsumfunc.pyi,487
numpy/typing/tests/data/fail/flatiter.pyi,866
numpy/typing/tests/data/fail/fromnumeric.pyi,5703
numpy/typing/tests/data/fail/histograms.pyi,367
numpy/typing/tests/data/fail/index_tricks.pyi,509
numpy/typing/tests/data/fail/lib_function_base.pyi,2689
numpy/typing/tests/data/fail/lib_polynomial.pyi,899
numpy/typing/tests/data/fail/lib_utils.pyi,96
numpy/typing/tests/data/fail/lib_version.pyi,158
numpy/typing/tests/data/fail/linalg.pyi,1322
numpy/typing/tests/data/fail/memmap.pyi,159
numpy/typing/tests/data/fail/modules.pyi,670
numpy/typing/tests/data/fail/multiarray.pyi,1643
numpy/typing/tests/data/fail/ndarray.pyi,404
numpy/typing/tests/data/fail/ndarray_misc.pyi,1333
numpy/typing/tests/data/fail/nditer.pyi,325
numpy/typing/tests/data/fail/nested_sequence.pyi,427
numpy/typing/tests/data/fail/npyio.pyi,628
numpy/typing/tests/data/fail/numerictypes.pyi,120
numpy/typing/tests/data/fail/random.pyi,2821
numpy/typing/tests/data/fail/rec.pyi,704
numpy/typing/tests/data/fail/scalars.pyi,2951
numpy/typing/tests/data/fail/shape.pyi,137
numpy/typing/tests/data/fail/shape_base.pyi,152
numpy/typing/tests/data/fail/stride_tricks.pyi,315
numpy/typing/tests/data/fail/strings.pyi,2629
numpy/typing/tests/data/fail/testing.pyi,1362
numpy/typing/tests/data/fail/twodim_base.pyi,898
numpy/typing/tests/data/fail/type_check.pyi,379
numpy/typing/tests/data/fail/ufunc_config.pyi,734
numpy/typing/tests/data/fail/ufunclike.pyi,627
numpy/typing/tests/data/fail/ufuncs.pyi,476
numpy/typing/tests/data/fail/warnings_and_errors.pyi,185
numpy/typing/tests/data/misc/extended_precision.pyi,884
numpy/typing/tests/data/pass/arithmetic.py,7447
numpy/typing/tests/data/pass/array_constructors.py,2447
numpy/typing/tests/data/pass/array_like.py,1056
numpy/typing/tests/data/pass/arrayprint.py,766
numpy/typing/tests/data/pass/arrayterator.py,393
numpy/typing/tests/data/pass/bitwise_ops.py,964
numpy/typing/tests/data/pass/comparisons.py,2993
numpy/typing/tests/data/pass/dtype.py,1070
numpy/typing/tests/data/pass/einsumfunc.py,1370
numpy/typing/tests/data/pass/flatiter.py,174
numpy/typing/tests/data/pass/fromnumeric.py,3991
numpy/typing/tests/data/pass/index_tricks.py,1492
numpy/typing/tests/data/pass/lib_utils.py,317
numpy/typing/tests/data/pass/lib_version.py,299
numpy/typing/tests/data/pass/literal.py,1504
numpy/typing/tests/data/pass/ma.py,171
numpy/typing/tests/data/pass/mod.py,1576
numpy/typing/tests/data/pass/modules.py,625
numpy/typing/tests/data/pass/multiarray.py,1331
numpy/typing/tests/data/pass/ndarray_conversion.py,1525
numpy/typing/tests/data/pass/ndarray_misc.py,2619
numpy/typing/tests/data/pass/ndarray_shape_manipulation.py,640
numpy/typing/tests/data/pass/numeric.py,1531
numpy/typing/tests/data/pass/numerictypes.py,331
numpy/typing/tests/data/pass/random.py,61824
numpy/typing/tests/data/pass/scalars.py,3382
numpy/typing/tests/data/pass/shape.py,449
numpy/typing/tests/data/pass/simple.py,2718
numpy/typing/tests/data/pass/simple_py3.py,96
numpy/typing/tests/data/pass/ufunc_config.py,1205
numpy/typing/tests/data/pass/ufunclike.py,1125
numpy/typing/tests/data/pass/ufuncs.py,422
numpy/typing/tests/data/pass/warnings_and_errors.py,161
numpy/typing/tests/data/reveal/arithmetic.pyi,19736
numpy/typing/tests/data/reveal/array_api_info.pyi,3047
numpy/typing/tests/data/reveal/array_constructors.pyi,12181
numpy/typing/tests/data/reveal/arraypad.pyi,688
numpy/typing/tests/data/reveal/arrayprint.pyi,817
numpy/typing/tests/data/reveal/arraysetops.pyi,4474
numpy/typing/tests/data/reveal/arrayterator.pyi,1069
numpy/typing/tests/data/reveal/bitwise_ops.pyi,3913
numpy/typing/tests/data/reveal/char.pyi,10846
numpy/typing/tests/data/reveal/chararray.pyi,6651
numpy/typing/tests/data/reveal/comparisons.pyi,7225
numpy/typing/tests/data/reveal/constants.pyi,303
numpy/typing/tests/data/reveal/ctypeslib.pyi,4737
numpy/typing/tests/data/reveal/datasource.pyi,613
numpy/typing/tests/data/reveal/dtype.pyi,5094
numpy/typing/tests/data/reveal/einsumfunc.pyi,1956
numpy/typing/tests/data/reveal/emath.pyi,2335
numpy/typing/tests/data/reveal/false_positives.pyi,394
numpy/typing/tests/data/reveal/fft.pyi,1661
numpy/typing/tests/data/reveal/flatiter.pyi,1377
numpy/typing/tests/data/reveal/fromnumeric.pyi,13744
numpy/typing/tests/data/reveal/getlimits.pyi,1582
numpy/typing/tests/data/reveal/histograms.pyi,1287
numpy/typing/tests/data/reveal/index_tricks.pyi,3517
numpy/typing/tests/data/reveal/lib_function_base.pyi,9297
numpy/typing/tests/data/reveal/lib_polynomial.pyi,5895
numpy/typing/tests/data/reveal/lib_utils.pyi,448
numpy/typing/tests/data/reveal/lib_version.pyi,583
numpy/typing/tests/data/reveal/linalg.pyi,6236
numpy/typing/tests/data/reveal/matrix.pyi,3048
numpy/typing/tests/data/reveal/memmap.pyi,754
numpy/typing/tests/data/reveal/mod.pyi,5984
numpy/typing/tests/data/reveal/modules.pyi,1870
numpy/typing/tests/data/reveal/multiarray.pyi,7865
numpy/typing/tests/data/reveal/nbit_base_example.pyi,587
numpy/typing/tests/data/reveal/ndarray_assignability.pyi,2698
numpy/typing/tests/data/reveal/ndarray_conversion.pyi,1780
numpy/typing/tests/data/reveal/ndarray_misc.pyi,7445
numpy/typing/tests/data/reveal/ndarray_shape_manipulation.pyi,1121
numpy/typing/tests/data/reveal/nditer.pyi,1933
numpy/typing/tests/data/reveal/nested_sequence.pyi,646
numpy/typing/tests/data/reveal/npyio.pyi,3523
numpy/typing/tests/data/reveal/numeric.pyi,6064
numpy/typing/tests/data/reveal/numerictypes.pyi,1357
numpy/typing/tests/data/reveal/polynomial_polybase.pyi,7999
numpy/typing/tests/data/reveal/polynomial_polyutils.pyi,10764
numpy/typing/tests/data/reveal/polynomial_series.pyi,7128
numpy/typing/tests/data/reveal/random.pyi,104319
numpy/typing/tests/data/reveal/rec.pyi,3764
numpy/typing/tests/data/reveal/scalars.pyi,5716
numpy/typing/tests/data/reveal/shape.pyi,292
numpy/typing/tests/data/reveal/shape_base.pyi,2046
numpy/typing/tests/data/reveal/stride_tricks.pyi,1345
numpy/typing/tests/data/reveal/strings.pyi,9420
numpy/typing/tests/data/reveal/testing.pyi,8533
numpy/typing/tests/data/reveal/twodim_base.pyi,4299
numpy/typing/tests/data/reveal/type_check.pyi,2718
numpy/typing/tests/data/reveal/ufunc_config.pyi,1228
numpy/typing/tests/data/reveal/ufunclike.pyi,1233
numpy/typing/tests/data/reveal/ufuncs.pyi,4424
numpy/typing/tests/data/reveal/warnings_and_errors.pyi,460
doc/source/reference/random/examples/cython/extending.pyx,96
doc/source/reference/random/examples/cython/extending.pyx.rst,133
doc/source/reference/random/examples/cython/extending_distributions.pyx.rst,175
doc/source/reference/random/examples/cython/index.rst,312
doc/source/reference/random/examples/cython/meson.build.rst,127
numpy/_core/src/common/simd/avx2/arithmetic.h,14905
numpy/_core/src/common/simd/avx2/avx2.h,2055
numpy/_core/src/common/simd/avx2/conversion.h,3475
numpy/_core/src/common/simd/avx2/math.h,13903
numpy/_core/src/common/simd/avx2/memory.h,37532
numpy/_core/src/common/simd/avx2/misc.h,10911
numpy/_core/src/common/simd/avx2/operators.h,11493
numpy/_core/src/common/simd/avx2/reorder.h,7393
numpy/_core/src/common/simd/avx2/utils.h,775
numpy/_core/src/common/simd/avx512/arithmetic.h,19259
numpy/_core/src/common/simd/avx512/avx512.h,2277
numpy/_core/src/common/simd/avx512/conversion.h,7463
numpy/_core/src/common/simd/avx512/maskop.h,2898
numpy/_core/src/common/simd/avx512/math.h,16837
numpy/_core/src/common/simd/avx512/memory.h,36218
numpy/_core/src/common/simd/avx512/misc.h,12950
numpy/_core/src/common/simd/avx512/operators.h,14708
numpy/_core/src/common/simd/avx512/reorder.h,14859
numpy/_core/src/common/simd/avx512/utils.h,4315
numpy/_core/src/common/simd/neon/arithmetic.h,13644
numpy/_core/src/common/simd/neon/conversion.h,5120
numpy/_core/src/common/simd/neon/math.h,17607
numpy/_core/src/common/simd/neon/memory.h,32466
numpy/_core/src/common/simd/neon/misc.h,13067
numpy/_core/src/common/simd/neon/neon.h,1992
numpy/_core/src/common/simd/neon/operators.h,14949
numpy/_core/src/common/simd/neon/reorder.h,9072
numpy/_core/src/common/simd/sse/arithmetic.h,16505
numpy/_core/src/common/simd/sse/conversion.h,2980
numpy/_core/src/common/simd/sse/math.h,21644
numpy/_core/src/common/simd/sse/memory.h,34936
numpy/_core/src/common/simd/sse/misc.h,10307
numpy/_core/src/common/simd/sse/operators.h,12681
numpy/_core/src/common/simd/sse/reorder.h,7116
numpy/_core/src/common/simd/sse/sse.h,1983
numpy/_core/src/common/simd/sse/utils.h,427
numpy/_core/src/common/simd/vec/arithmetic.h,15032
numpy/_core/src/common/simd/vec/conversion.h,8327
numpy/_core/src/common/simd/vec/math.h,11058
numpy/_core/src/common/simd/vec/memory.h,31952
numpy/_core/src/common/simd/vec/misc.h,10526
numpy/_core/src/common/simd/vec/operators.h,10240
numpy/_core/src/common/simd/vec/reorder.h,7680
numpy/_core/src/common/simd/vec/utils.h,2763
numpy/_core/src/common/simd/vec/vec.h,3520
numpy/f2py/tests/src/modules/gh25337/data.f90,180
numpy/f2py/tests/src/modules/gh25337/use_data.f90,179
numpy/f2py/tests/src/modules/gh26920/two_mods_with_no_public_entities.f90,402
numpy/f2py/tests/src/modules/gh26920/two_mods_with_one_public_routine.f90,403
doc/source/f2py/code/advanced/boilerplating/res/base_docstring.dat,291
doc/source/f2py/code/advanced/boilerplating/res/improved_docstring.dat,354
doc/source/f2py/code/advanced/boilerplating/src/adder.pyf.fypp,984
doc/source/f2py/code/advanced/boilerplating/src/adder_base.f90,328
doc/source/f2py/code/advanced/boilerplating/src/base_adder.pyf,807
doc/source/f2py/code/advanced/boilerplating/src/gen_adder.f90.fypp,576
doc/source/f2py/code/advanced/boilerplating/src/improved_base_adder.pyf,727
